Practice_Code,Practice_Name,LA_CODE,GOR10CD,Age_Band,PSEEN_TOTAL
V03242,MISS KE MAYLE,E10000017,E12000002,ADULT_24_months,2720
V03242,MISS KE MAYLE,E10000017,E12000002,CHILD_12_months,555
V03242,MIss K Mayle and Mr J Tidswell,E10000017,E12000002,ADULT_24_months,1827
V03242,MIss K Mayle and Mr J Tidswell,E10000017,E12000002,CHILD_12_months,382
V03243,MR AC MOSS,E08000007,E12000002,ADULT_24_months,4174
V03243,MR AC MOSS,E08000007,E12000002,CHILD_12_months,1284
V03244,MS H LUPSON,E08000007,E12000002,ADULT_24_months,2757
V03244,MS H LUPSON,E08000007,E12000002,CHILD_12_months,694
V03245,MR SW LAI,E08000007,E12000002,ADULT_24_months,3387
V03245,MR SW LAI,E08000007,E12000002,CHILD_12_months,994
V03246,MISS SN HUSSAIN,E08000007,E12000002,ADULT_24_months,764
V03246,MISS SN HUSSAIN,E08000007,E12000002,CHILD_12_months,370
V03247,Mr A Joubert,E08000007,E12000002,ADULT_24_months,2539
V03247,Mr A Joubert,E08000007,E12000002,CHILD_12_months,619
V03248,Offerton Fold Dental Practice Ltd,E08000007,E12000002,ADULT_24_months,3498
V03248,Offerton Fold Dental Practice Ltd,E08000007,E12000002,CHILD_12_months,998
V03250,IDH Limited,E08000007,E12000002,ADULT_24_months,3914
V03250,IDH Limited,E08000007,E12000002,CHILD_12_months,1035
V03251,MR PM DAVIS,E10000016,E12000008,ADULT_24_months,24
V03251,MR PM DAVIS,E10000016,E12000008,CHILD_12_months,112
V03252,MR AP ROSE,E08000017,E12000003,ADULT_24_months,410
V03252,MR AP ROSE,E08000017,E12000003,CHILD_12_months,2
V03252,MR MM HOOPER,E08000017,E12000003,ADULT_24_months,2497
V03252,MR MM HOOPER,E08000017,E12000003,CHILD_12_months,447
V03252,MR TA DYER,E08000017,E12000003,ADULT_24_months,857
V03252,MR TA DYER,E08000017,E12000003,CHILD_12_months,2
V03253,MISS DE HAYES,E10000016,E12000008,ADULT_24_months,2505
V03253,MISS DE HAYES,E10000016,E12000008,CHILD_12_months,775
V03254,Avondale Dental Practice,E10000006,E12000002,ADULT_24_months,4158
V03254,Avondale Dental Practice,E10000006,E12000002,CHILD_12_months,655
V03255,IDH 449 Limited,E08000007,E12000002,ADULT_24_months,4325
V03255,IDH 449 Limited,E08000007,E12000002,CHILD_12_months,1323
V03256,Romiley Dental Practice,E08000007,E12000002,ADULT_24_months,9528
V03256,Romiley Dental Practice,E08000007,E12000002,CHILD_12_months,2043
V03258,MRS GF ALLDER,E10000006,E12000002,ADULT_24_months,2
V03259,MR AJ STOGGALL,E08000007,E12000002,ADULT_24_months,1058
V03259,MR AJ STOGGALL,E08000007,E12000002,CHILD_12_months,311
V03260,MR RM WADHWANI,E10000003,E12000006,ADULT_24_months,9381
V03260,MR RM WADHWANI,E10000003,E12000006,CHILD_12_months,4748
V03260,Mr Wadhwani & Mr Hirani,E10000003,E12000006,ADULT_24_months,32
V03260,Mr Wadhwani & Mr Hirani,E10000003,E12000006,CHILD_12_months,50
V03262,The Ivy Dental Practice Ltd,E08000007,E12000002,ADULT_24_months,3403
V03262,The Ivy Dental Practice Ltd,E08000007,E12000002,CHILD_12_months,954
V03263,MISS KG LAMB,E10000017,E12000002,ADULT_24_months,105
V03263,MISS KG LAMB,E10000017,E12000002,CHILD_12_months,587
V03264,MISS SN HUSSAIN,E08000007,E12000002,ADULT_24_months,1563
V03264,MISS SN HUSSAIN,E08000007,E12000002,CHILD_12_months,381
V03265,MS CM MCSWINEY,E10000016,E12000008,ADULT_24_months,280
V03265,MS CM MCSWINEY,E10000016,E12000008,CHILD_12_months,785
V03270,Dalton Dental Surgery Partnership,E10000006,E12000002,ADULT_24_months,4753
V03270,Dalton Dental Surgery Partnership,E10000006,E12000002,CHILD_12_months,1005
V03271,"Bhutta, Padayachee and associates",E09000005,E12000007,ADULT_24_months,358
V03271,"Bhutta, Padayachee and associates",E09000005,E12000007,CHILD_12_months,145
V03271,Dr M Delahaye & Associates,E09000005,E12000007,ADULT_24_months,4606
V03271,Dr M Delahaye & Associates,E09000005,E12000007,CHILD_12_months,1470
V03271,Padayachee and Associates,E09000005,E12000007,ADULT_24_months,191
V03271,Padayachee and Associates,E09000005,E12000007,CHILD_12_months,19
V03272,MR MP JONES,E10000016,E12000008,ADULT_24_months,1513
V03272,MR MP JONES,E10000016,E12000008,CHILD_12_months,192
V03273,Joe Kelly & Associates Ltd,E08000035,E12000003,ADULT_24_months,4277
V03273,Joe Kelly & Associates Ltd,E08000035,E12000003,CHILD_12_months,1848
V03275,Chandlers Lane Dental Practice Ltd,E10000006,E12000002,ADULT_24_months,6087
V03275,Chandlers Lane Dental Practice Ltd,E10000006,E12000002,CHILD_12_months,1330
V03277,MR KP BAKER,E10000016,E12000008,ADULT_24_months,125
V03277,MR KP BAKER,E10000016,E12000008,CHILD_12_months,852
V03278,Fartown Limited,E08000034,E12000003,ADULT_24_months,3857
V03278,Fartown Limited,E08000034,E12000003,CHILD_12_months,1934
V03279,MR JC RAYNER,E08000034,E12000003,ADULT_24_months,919
V03279,MR JC RAYNER,E08000034,E12000003,CHILD_12_months,104
V03279,MRS MA O'SULLIVAN,E08000034,E12000003,ADULT_24_months,2154
V03279,MRS MA O'SULLIVAN,E08000034,E12000003,CHILD_12_months,437
V03280,MR A HUSSAIN,E08000034,E12000003,ADULT_24_months,5747
V03280,MR A HUSSAIN,E08000034,E12000003,CHILD_12_months,1927
V03281,Mr B Hayes (Aligndent Limited),E10000016,E12000008,ADULT_24_months,187
V03281,Mr B Hayes (Aligndent Limited),E10000016,E12000008,CHILD_12_months,551
V03282,OASIS DENTAL CARE LTD,E08000017,E12000003,ADULT_24_months,6159
V03282,OASIS DENTAL CARE LTD,E08000017,E12000003,CHILD_12_months,2148
V03283,Genix Healthcare Ltd,E08000017,E12000003,ADULT_24_months,5298
V03283,Genix Healthcare Ltd,E08000017,E12000003,CHILD_12_months,1230
V03284,MRS MJ MILLINGTON-SMITH,E08000034,E12000003,ADULT_24_months,134
V03284,MRS MJ MILLINGTON-SMITH,E08000034,E12000003,CHILD_12_months,125
V03284,MRS P DHILLON,E08000034,E12000003,ADULT_24_months,217
V03284,MRS P DHILLON,E08000034,E12000003,CHILD_12_months,288
V03285,Mazdak Eyrumlu and Azad Eyrumlu,E10000016,E12000008,ADULT_24_months,9067
V03285,Mazdak Eyrumlu and Azad Eyrumlu,E10000016,E12000008,CHILD_12_months,2149
V03286,Cottage Dental Practice,E10000006,E12000002,ADULT_24_months,4485
V03286,Cottage Dental Practice,E10000006,E12000002,CHILD_12_months,821
V03288,Julius Dental,E08000017,E12000003,ADULT_24_months,4014
V03288,Julius Dental,E08000017,E12000003,CHILD_12_months,1447
V03289,MR MH PEARSON,E08000034,E12000003,ADULT_24_months,189
V03289,MR MH PEARSON,E08000034,E12000003,CHILD_12_months,473
V03291,MR SS KHAN,E08000034,E12000003,ADULT_24_months,9889
V03291,MR SS KHAN,E08000034,E12000003,CHILD_12_months,3849
V03292,Odai Dental Practice,E08000017,E12000003,ADULT_24_months,1955
V03292,Odai Dental Practice,E08000017,E12000003,CHILD_12_months,507
V03293,MR SL REES,E08000027,E12000005,ADULT_24_months,1499
V03293,MR SL REES,E08000027,E12000005,CHILD_12_months,301
V03296,MR PK MOO,E10000016,E12000008,ADULT_24_months,158
V03296,MR PK MOO,E10000016,E12000008,CHILD_12_months,66
V03300,MISS F SHAKOOR,E08000034,E12000003,ADULT_24_months,2558
V03300,MISS F SHAKOOR,E08000034,E12000003,CHILD_12_months,787
V03303,Shaw & Associates Dental Surgeons Ltd,E08000034,E12000003,ADULT_24_months,6914
V03303,Shaw & Associates Dental Surgeons Ltd,E08000034,E12000003,CHILD_12_months,2847
V03304,MR NM SYKES,E08000034,E12000003,ADULT_24_months,1413
V03304,MR NM SYKES,E08000034,E12000003,CHILD_12_months,604
V03305,Royd House Dental Practice Limited,E08000034,E12000003,ADULT_24_months,3246
V03305,Royd House Dental Practice Limited,E08000034,E12000003,CHILD_12_months,1017
V03306,MRS SJ JARDINE,E08000034,E12000003,ADULT_24_months,81
V03306,MRS SJ JARDINE,E08000034,E12000003,CHILD_12_months,714
V03308,Dhinsa Dental Limited,E08000034,E12000003,ADULT_24_months,2715
V03308,Dhinsa Dental Limited,E08000034,E12000003,CHILD_12_months,821
V03309,Newsome Practice limited,E08000034,E12000003,ADULT_24_months,1457
V03309,Newsome Practice limited,E08000034,E12000003,CHILD_12_months,469
V03310,J B Jefferies The Dental Surgery Ltd,E10000006,E12000002,ADULT_24_months,60
V03310,J B Jefferies The Dental Surgery Ltd,E10000006,E12000002,CHILD_12_months,239
V03311,S C Milnes Ltd,E08000034,E12000003,ADULT_24_months,6060
V03311,S C Milnes Ltd,E08000034,E12000003,CHILD_12_months,1540
V03312,MR AR DENBIGH-WHITE,E08000034,E12000003,ADULT_24_months,1149
V03312,MR AR DENBIGH-WHITE,E08000034,E12000003,CHILD_12_months,143
V03313,MRS JM GRAYE,E08000034,E12000003,ADULT_24_months,431
V03313,MRS JM GRAYE,E08000034,E12000003,CHILD_12_months,365
V03314,Dalton  Dental Care,E08000034,E12000003,ADULT_24_months,4678
V03314,Dalton  Dental Care,E08000034,E12000003,CHILD_12_months,1486
V03315,MR P HARTLEY,E08000034,E12000003,ADULT_24_months,2666
V03315,MR P HARTLEY,E08000034,E12000003,CHILD_12_months,373
V03317,Miss P Sanghera,E08000025,E12000005,ADULT_24_months,497
V03317,Miss P Sanghera,E08000025,E12000005,CHILD_12_months,226
V03318,MISS SN CHAUDARY,E08000025,E12000005,ADULT_24_months,4894
V03318,MISS SN CHAUDARY,E08000025,E12000005,CHILD_12_months,1621
V03324,MR RS KUDHAIL,E08000027,E12000005,ADULT_24_months,2892
V03324,MR RS KUDHAIL,E08000027,E12000005,CHILD_12_months,659
V03326,MR RE BANKS,E10000016,E12000008,ADULT_24_months,905
V03326,MR RE BANKS,E10000016,E12000008,CHILD_12_months,524
V03329,IDH Limited,E10000016,E12000008,ADULT_24_months,6091
V03329,IDH Limited,E10000016,E12000008,CHILD_12_months,1707
V03340,MR JC HALL,E10000006,E12000002,ADULT_24_months,7745
V03340,MR JC HALL,E10000006,E12000002,CHILD_12_months,1830
V03342,MR CA TURNER,E10000006,E12000002,ADULT_24_months,6713
V03342,MR CA TURNER,E10000006,E12000002,CHILD_12_months,1602
V03347,The Gables Dental Practice,E08000027,E12000005,ADULT_24_months,6783
V03347,The Gables Dental Practice,E08000027,E12000005,CHILD_12_months,1613
V03348,Oradent Kent Ltd,E10000016,E12000008,ADULT_24_months,9002
V03348,Oradent Kent Ltd,E10000016,E12000008,CHILD_12_months,3267
V03349,MR MA MANZOOR,E08000034,E12000003,ADULT_24_months,3720
V03349,MR MA MANZOOR,E08000034,E12000003,CHILD_12_months,1445
V03354,MISS HS ABEL,E06000035,E12000008,ADULT_24_months,421
V03354,MISS HS ABEL,E06000035,E12000008,CHILD_12_months,656
V03355,MR S TAYLOR,E08000022,E12000001,ADULT_24_months,3624
V03355,MR S TAYLOR,E08000022,E12000001,CHILD_12_months,835
V03356,Thorndike Centre,E06000035,E12000008,ADULT_24_months,3091
V03356,Thorndike Centre,E06000035,E12000008,CHILD_12_months,1296
V03358,MR ME BENN,E08000037,E12000001,ADULT_24_months,3379
V03358,MR ME BENN,E08000037,E12000001,CHILD_12_months,700
V03361,Roseville Dental Practice,E08000027,E12000005,ADULT_24_months,3337
V03361,Roseville Dental Practice,E08000027,E12000005,CHILD_12_months,779
V03362,Gupta and Lakhanpaul,E09000005,E12000007,ADULT_24_months,5818
V03362,Gupta and Lakhanpaul,E09000005,E12000007,CHILD_12_months,1584
V03362,MR LW MCARDLE,E09000005,E12000007,ADULT_24_months,576
V03362,MR LW MCARDLE,E09000005,E12000007,CHILD_12_months,12
V03363,Dental Care Direct Ltd,E08000034,E12000003,ADULT_24_months,4985
V03363,Dental Care Direct Ltd,E08000034,E12000003,CHILD_12_months,292
V03364,The Neasden Dental Clinic,E09000005,E12000007,ADULT_24_months,2516
V03364,The Neasden Dental Clinic,E09000005,E12000007,CHILD_12_months,1136
V03365,MISS SR MUSTAFA,E10000015,E12000006,ADULT_24_months,3677
V03365,MISS SR MUSTAFA,E10000015,E12000006,CHILD_12_months,1230
V03367,Briars Dental Practice,E08000027,E12000005,ADULT_24_months,4665
V03367,Briars Dental Practice,E08000027,E12000005,CHILD_12_months,1005
V03371,Ahmed Al-Morhiby & P Soleymani Gilandeh,E09000005,E12000007,ADULT_24_months,1092
V03371,Ahmed Al-Morhiby & P Soleymani Gilandeh,E09000005,E12000007,CHILD_12_months,391
V03373,Eastgate Dental Practice Ltd,E06000035,E12000008,ADULT_24_months,4526
V03373,Eastgate Dental Practice Ltd,E06000035,E12000008,CHILD_12_months,872
V03374,Photay and Associates,E06000035,E12000008,ADULT_24_months,2040
V03374,Photay and Associates,E06000035,E12000008,CHILD_12_months,448
V03375,Park Road Dental Practice,E06000015,E12000004,ADULT_24_months,4053
V03375,Park Road Dental Practice,E06000015,E12000004,CHILD_12_months,984
V03377,MR AV BRAMWELL,E10000015,E12000006,ADULT_24_months,1892
V03377,MR AV BRAMWELL,E10000015,E12000006,CHILD_12_months,612
V03379,MR SR MANAFI,E09000005,E12000007,ADULT_24_months,1088
V03379,MR SR MANAFI,E09000005,E12000007,CHILD_12_months,317
V03380,MR CJ DONEGAN,E06000015,E12000004,ADULT_24_months,1212
V03380,MR CJ DONEGAN,E06000015,E12000004,CHILD_12_months,358
V03389,Marsh Road Dental Practice Partnership,E06000032,E12000006,ADULT_24_months,2602
V03389,Marsh Road Dental Practice Partnership,E06000032,E12000006,CHILD_12_months,2975
V03391,Woodthorpe Dental Care,E10000024,E12000004,ADULT_24_months,2737
V03391,Woodthorpe Dental Care,E10000024,E12000004,CHILD_12_months,779
V03392,MISS R RAY,E06000035,E12000008,ADULT_24_months,2982
V03392,MISS R RAY,E06000035,E12000008,CHILD_12_months,1162
V03393,S Goodwin Limited`,E10000024,E12000004,ADULT_24_months,22
V03393,S Goodwin Limited`,E10000024,E12000004,CHILD_12_months,235
V03394,THE PEAR TREE DENTAL CENTRE LIMITED,E10000024,E12000004,ADULT_24_months,4861
V03394,THE PEAR TREE DENTAL CENTRE LIMITED,E10000024,E12000004,CHILD_12_months,1039
V03395,The Arnold Dental Centre,E10000024,E12000004,ADULT_24_months,1302
V03395,The Arnold Dental Centre,E10000024,E12000004,CHILD_12_months,1725
V03396,MRS A EIMANI,E10000024,E12000004,ADULT_24_months,1342
V03396,MRS A EIMANI,E10000024,E12000004,CHILD_12_months,308
V03397,MR UJ PATEL,E06000035,E12000008,ADULT_24_months,716
V03397,MR UJ PATEL,E06000035,E12000008,CHILD_12_months,8
V03398,Dr Mandeep Hampson,E10000024,E12000004,ADULT_24_months,5349
V03398,Dr Mandeep Hampson,E10000024,E12000004,CHILD_12_months,1187
V03398,MR S POWNALL,E10000024,E12000004,ADULT_24_months,499
V03399,MR J IKRAM,E10000017,E12000002,ADULT_24_months,2527
V03399,MR J IKRAM,E10000017,E12000002,CHILD_12_months,689
V03401,White House Dental Care Limited,E10000024,E12000004,ADULT_24_months,5057
V03401,White House Dental Care Limited,E10000024,E12000004,CHILD_12_months,1155
V03402,"Dr H S Thiara, Mrs R K Mattu",E10000024,E12000004,ADULT_24_months,1418
V03402,"Dr H S Thiara, Mrs R K Mattu",E10000024,E12000004,CHILD_12_months,316
V03403,MRS LD LUNNESS-BARNES,E06000035,E12000008,ADULT_24_months,131
V03403,MRS LD LUNNESS-BARNES,E06000035,E12000008,CHILD_12_months,633
V03404,The Plains' Dental Practice Limited,E10000024,E12000004,ADULT_24_months,8770
V03404,The Plains' Dental Practice Limited,E10000024,E12000004,CHILD_12_months,2175
V03405,Westdale Dental,E10000024,E12000004,ADULT_24_months,7099
V03405,Westdale Dental,E10000024,E12000004,CHILD_12_months,1796
V03406,Calverton Dental Practice,E10000024,E12000004,ADULT_24_months,2413
V03406,Calverton Dental Practice,E10000024,E12000004,CHILD_12_months,626
V03407,Rochester Orthodontic Centre,E06000035,E12000008,ADULT_24_months,327
V03407,Rochester Orthodontic Centre,E06000035,E12000008,CHILD_12_months,787
V03408,Fleetwood Practice Ltd,E10000017,E12000002,ADULT_24_months,8774
V03408,Fleetwood Practice Ltd,E10000017,E12000002,CHILD_12_months,2451
V03409,MARAH Limited,E06000032,E12000006,ADULT_24_months,5608
V03409,MARAH Limited,E06000032,E12000006,CHILD_12_months,2748
V03410,MAINESTREAM DENTAL CARE LTD,E10000017,E12000002,ADULT_24_months,8147
V03410,MAINESTREAM DENTAL CARE LTD,E10000017,E12000002,CHILD_12_months,1932
V03411,Palladium Services Limited,E06000032,E12000006,ADULT_24_months,7056
V03411,Palladium Services Limited,E06000032,E12000006,CHILD_12_months,2467
V03412,Amblecote Dental Care,E08000027,E12000005,ADULT_24_months,5742
V03412,Amblecote Dental Care,E08000027,E12000005,CHILD_12_months,1762
V03413,Leagrave Clinic Ltd,E06000032,E12000006,ADULT_24_months,294
V03413,Leagrave Clinic Ltd,E06000032,E12000006,CHILD_12_months,1284
V03414,Hoo Dental Care Ltd,E06000035,E12000008,ADULT_24_months,555
V03414,Hoo Dental Care Ltd,E06000035,E12000008,CHILD_12_months,1405
V03416,OASIS DENTAL CARE LTD,E10000017,E12000002,ADULT_24_months,3939
V03416,OASIS DENTAL CARE LTD,E10000017,E12000002,CHILD_12_months,1059
V03417,Petrie Tucker & Partners Ltd,E10000017,E12000002,ADULT_24_months,7430
V03417,Petrie Tucker & Partners Ltd,E10000017,E12000002,CHILD_12_months,1531
V03418,MR K THANKI,E06000032,E12000006,ADULT_24_months,1170
V03418,MR K THANKI,E06000032,E12000006,CHILD_12_months,1055
V03419,Derwent House Orthodontics LTD,E10000006,E12000002,ADULT_24_months,82
V03419,Derwent House Orthodontics LTD,E10000006,E12000002,CHILD_12_months,149
V03420,Safehands Dental Care,E10000017,E12000002,ADULT_24_months,6271
V03420,Safehands Dental Care,E10000017,E12000002,CHILD_12_months,1054
V03422,Valecha Dental Practice,E09000010,E12000007,ADULT_24_months,10034
V03422,Valecha Dental Practice,E09000010,E12000007,CHILD_12_months,3423
V03423,Premier Dental Care,E06000035,E12000008,ADULT_24_months,3275
V03423,Premier Dental Care,E06000035,E12000008,CHILD_12_months,1077
V03424,Queen Street Dental Practice Partnership,E10000006,E12000002,ADULT_24_months,2772
V03424,Queen Street Dental Practice Partnership,E10000006,E12000002,CHILD_12_months,708
V03425,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000027,E12000005,ADULT_24_months,9628
V03425,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000027,E12000005,CHILD_12_months,2859
V03425,Bhandal Dental Practice Out of Hours Service,E08000027,E12000005,ADULT_24_months,915
V03425,Bhandal Dental Practice Out of Hours Service,E08000027,E12000005,CHILD_12_months,66
V03430,MR AG PATEL,E09000010,E12000007,ADULT_24_months,2340
V03430,MR AG PATEL,E09000010,E12000007,CHILD_12_months,845
V03431,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000027,E12000005,ADULT_24_months,3514
V03431,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000027,E12000005,CHILD_12_months,997
V03432,Vogue Dental Care,E06000032,E12000006,ADULT_24_months,5499
V03432,Vogue Dental Care,E06000032,E12000006,CHILD_12_months,2241
V03433,MR AJ TREWELLA,E09000010,E12000007,ADULT_24_months,599
V03433,MR AJ TREWELLA,E09000010,E12000007,CHILD_12_months,593
V03435,MR R NATH,E06000035,E12000008,ADULT_24_months,4191
V03435,MR R NATH,E06000035,E12000008,CHILD_12_months,1360
V03437,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000027,E12000005,ADULT_24_months,1784
V03437,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000027,E12000005,CHILD_12_months,555
V03438,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000027,E12000005,ADULT_24_months,2466
V03438,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000027,E12000005,CHILD_12_months,809
V03439,MR QM KHALIL,E09000010,E12000007,ADULT_24_months,2010
V03439,MR QM KHALIL,E09000010,E12000007,CHILD_12_months,618
V03440,Ashley Lupin & Associates Ltd,E06000035,E12000008,ADULT_24_months,2703
V03440,Ashley Lupin & Associates Ltd,E06000035,E12000008,CHILD_12_months,1680
V03441,Hardhorn Dental Practice,E10000017,E12000002,ADULT_24_months,9905
V03441,Hardhorn Dental Practice,E10000017,E12000002,CHILD_12_months,2412
V03441,MR AP BRADY,E10000017,E12000002,ADULT_24_months,0
V03443,Bowes Road Dental Practice,E09000010,E12000007,ADULT_24_months,2060
V03443,Bowes Road Dental Practice,E09000010,E12000007,CHILD_12_months,613
V03445,DIPS Dental Surgery,E09000010,E12000007,ADULT_24_months,5471
V03445,DIPS Dental Surgery,E09000010,E12000007,CHILD_12_months,1302
V03447,The Hazelwood Dental Practice,E09000010,E12000007,ADULT_24_months,97
V03447,The Hazelwood Dental Practice,E09000010,E12000007,CHILD_12_months,133
V03449,DR P ZIAHOSSEINI,E09000010,E12000007,ADULT_24_months,1305
V03449,DR P ZIAHOSSEINI,E09000010,E12000007,CHILD_12_months,439
V03450,MR KN FALEKKOS,E09000010,E12000007,ADULT_24_months,2338
V03450,MR KN FALEKKOS,E09000010,E12000007,CHILD_12_months,577
V03451,MR M BHARDWAJ,E09000010,E12000007,ADULT_24_months,160
V03451,MR M BHARDWAJ,E09000010,E12000007,CHILD_12_months,474
V03453,MR HS JOSHI,E09000010,E12000007,ADULT_24_months,245
V03453,MR HS JOSHI,E09000010,E12000007,CHILD_12_months,162
